INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
12054631,TXFH7,48199,127666,45390,124631
12055131,TXFH7,48197,127651,45395,124645
12055631,TXFH7,48204,127618,45397,124648
12060131,TXFH7,48216,127668,45399,124650
12060631,TXFH7,48219,127672,45400,124648
12061131,TXFH7,48223,127678,45398,124643
12061631,TXFH7,48224,127681,45400,124646
12062131,TXFH7,48231,127693,45404,124654
12062631,TXFH7,48232,127702,45405,124658
12063131,TXFH7,48236,127723,45409,124664
12063631,TXFH7,48228,127714,45409,124661
12064131,TXFH7,48230,127726,45412,124674
12064631,TXFH7,48232,127722,45417,124687
12065131,TXFH7,48231,127725,45428,124708
12065631,TXFH7,48231,127716,45429,124709
12070131,TXFH7,48218,127686,45450,124762
12070631,TXFH7,48226,127706,45453,124759
12071131,TXFH7,48222,127699,45456,124763
12071631,TXFH7,48220,127697,45462,124766
12072131,TXFH7,48220,127689,45467,124776
12072631,TXFH7,48207,127647,45486,124854
12073131,TXFH7,48207,127648,45491,124855
12073631,TXFH7,48209,127650,45498,124870
12074131,TXFH7,48214,127658,45500,124865
12074631,TXFH7,48216,127661,45509,124873
12075131,TXFH7,48217,127663,45526,124914
12075631,TXFH7,48219,127665,45526,124907
12080131,TXFH7,48217,127657,45536,124921
12080631,TXFH7,48220,127663,45533,124912
12081131,TXFH7,48222,127661,45539,124925
12081631,TXFH7,48229,127672,45529,124909
12082131,TXFH7,48229,127669,45538,124928
12082631,TXFH7,48236,127677,45555,124973
12083131,TXFH7,48237,127676,45552,124966
12083631,TXFH7,48240,127681,45568,124984
12084131,TXFH7,48241,127683,45572,124985
12084631,TXFH7,48242,127685,45579,124996
12085131,TXFH7,48246,127689,45585,125003
12085631,TXFH7,48250,127691,45587,125005
12090131,TXFH7,48254,127704,45587,125002
12090631,TXFH7,48259,127710,45588,125001
12091131,TXFH7,48244,127689,45584,125047
12091631,TXFH7,48247,127693,45580,125045
12092131,TXFH7,48271,127765,45565,125008
12092631,TXFH7,48273,127566,45566,125018
12093131,TXFH7,48294,127611,45566,125006
12093631,TXFH7,48299,127617,45563,125000
12094131,TXFH7,48307,127637,45561,124995
12094631,TXFH7,48308,127637,45564,125002
12095131,TXFH7,48327,127666,45559,124990
12095631,TXFH7,48317,127649,45571,125017
12100131,TXFH7,48323,127667,45562,124996
12100631,TXFH7,48332,127684,45572,124995
12101131,TXFH7,48324,127635,45590,125043
12101631,TXFH7,48322,127630,45603,125074
12102131,TXFH7,48337,127672,45590,125048
12102631,TXFH7,48342,127704,45590,125046
12103131,TXFH7,48347,127808,45595,125052
12103631,TXFH7,48341,127873,45606,125094
12104131,TXFH7,48333,127853,45618,125107
12104631,TXFH7,48338,127860,45620,125112
12105131,TXFH7,48340,127863,45627,125126
12105631,TXFH7,48343,127772,45622,125114
12110131,TXFH7,48347,127787,45625,125165
12110631,TXFH7,48344,127779,45632,125175
12111131,TXFH7,48343,127771,45651,125214
12111631,TXFH7,48347,127779,45645,125200
12112131,TXFH7,48352,127787,45656,125214
12112631,TXFH7,48356,127790,45659,125224
12113131,TXFH7,48366,127805,45654,125211
12113631,TXFH7,48369,127890,45662,125258
12114131,TXFH7,48379,127901,45662,125258
12114631,TXFH7,48385,127955,45652,125278
12115131,TXFH7,48393,127963,45655,125281
12115631,TXFH7,48375,127941,45684,125457
12120131,TXFH7,48380,127944,45727,125556
12120631,TXFH7,48388,127957,45746,125698
12121131,TXFH7,48397,127978,45759,125757
12121631,TXFH7,48467,128177,45760,125717
12122131,TXFH7,48494,128219,45794,125810
12122631,TXFH7,48503,128220,45820,126092
12123131,TXFH7,48506,128226,45823,126060
12123631,TXFH7,48506,128227,45841,125952
12124131,TXFH7,48523,128258,45852,126016
12124631,TXFH7,48538,128277,45877,126192
12125131,TXFH7,48553,128289,45880,126190
12125631,TXFH7,48557,128299,45892,126078
12130131,TXFH7,48567,128341,45910,126193
12130631,TXFH7,48573,128353,45930,126334
12131131,TXFH7,48598,128447,45928,126134
12131631,TXFH7,48596,128438,45951,126217
12132131,TXFH7,48603,128464,45977,126266
12132631,TXFH7,48615,128482,45979,126296
12133131,TXFH7,48624,128495,46000,126328
12133631,TXFH7,48647,128547,46000,126400
12134131,TXFH7,48724,128803,45989,126362
12134631,TXFH7,48733,128813,46003,126383
12135131,TXFH7,48728,128791,46034,126443
12135631,TXFH7,48733,128793,46033,126446
12140131,TXFH7,48748,128820,46023,126428
12140631,TXFH7,48748,128820,46044,126474
12141131,TXFH7,48758,128856,46050,126480
12141631,TXFH7,48761,128860,46059,126498
12142131,TXFH7,48765,128865,46069,126518
12142631,TXFH7,48780,129032,46073,126548
12143131,TXFH7,48778,129025,46081,126560
12143631,TXFH7,48781,129029,46085,126562
12144131,TXFH7,48791,129038,46110,126703
12144631,TXFH7,48810,129095,46105,126686
12145131,TXFH7,48815,129101,46106,126676
12145631,TXFH7,48817,129103,46113,126683
12150131,TXFH7,48838,129138,46115,126688
12150631,TXFH7,48850,129110,46114,126683
12151131,TXFH7,48846,129093,46136,126783
12151631,TXFH7,48853,129112,46142,126796
12152131,TXFH7,48868,129134,46145,126796
12152631,TXFH7,48871,129138,46135,126807
12153131,TXFH7,48866,129132,46173,126890
12153631,TXFH7,48870,129138,46166,126864
12154131,TXFH7,48872,129143,46190,126934
12154631,TXFH7,48872,129144,46222,126997
12155131,TXFH7,48876,129149,46236,127027
12155631,TXFH7,48883,129162,46246,127095
12160131,TXFH7,48911,129223,46242,127077
12160631,TXFH7,48931,129274,46247,127074
12161131,TXFH7,48949,129302,46253,127060
12161631,TXFH7,48952,129323,46278,127176
12162131,TXFH7,48968,129340,46283,127185
12162631,TXFH7,48979,129354,46306,127319
12163131,TXFH7,48995,129387,46343,127339
12163631,TXFH7,49025,129515,46352,127354
12164131,TXFH7,49040,129541,46355,127390
12164631,TXFH7,49049,129546,46353,127395
12165131,TXFH7,49060,129556,46364,127407
12165631,TXFH7,49063,129558,46369,127414
12170131,TXFH7,49078,129600,46376,127431
12170631,TXFH7,49079,129592,46380,127435
12171131,TXFH7,49088,129652,46386,127445
12171631,TXFH7,49100,129679,46389,127448
12172131,TXFH7,49113,129707,46394,127454
12172631,TXFH7,49115,129693,46396,127465
12173131,TXFH7,49121,129700,46399,127454
12173631,TXFH7,49129,129716,46404,127457
12174131,TXFH7,49138,129728,46413,127471
12174631,TXFH7,49143,129730,46421,127486
12175131,TXFH7,49148,129743,46447,127577
12175631,TXFH7,49148,129736,46465,127610
12180131,TXFH7,49146,129719,46470,127628
12180631,TXFH7,49148,129774,46477,127647
12181131,TXFH7,49153,129734,46467,127630
12181631,TXFH7,49163,129754,46477,127645
12182131,TXFH7,49179,129771,46478,127644
12182631,TXFH7,49191,129790,46480,127659
12183131,TXFH7,49244,129930,46457,127620
12183631,TXFH7,49252,129937,46461,127629
12184131,TXFH7,49245,129941,46493,127681
12184631,TXFH7,49254,129947,46504,127706
12185131,TXFH7,49267,129891,46503,127699
12185631,TXFH7,49277,130019,46501,127697
12190131,TXFH7,49282,130027,46509,127716
12190631,TXFH7,49279,130021,46529,127748
12191131,TXFH7,49286,130113,46529,127763
12191631,TXFH7,49285,130068,46535,127772
12192131,TXFH7,49287,130073,46540,127780
12192631,TXFH7,49287,130071,46540,127776
12193131,TXFH7,49292,130079,46543,127779
12193631,TXFH7,49297,130009,46534,127770
12194131,TXFH7,49310,130102,46534,127768
12194631,TXFH7,49316,130118,46535,127768
12195131,TXFH7,49326,130158,46536,127765
12195631,TXFH7,49327,130172,46557,127814
12200131,TXFH7,49331,130200,46561,127821
12200631,TXFH7,49337,130208,46559,127814
12201131,TXFH7,49358,130313,46547,127794
12201631,TXFH7,49372,130236,46550,127821
12202131,TXFH7,49380,130248,46553,127822
12202631,TXFH7,49384,130252,46555,127825
12203131,TXFH7,49399,130277,46553,127840
12203631,TXFH7,49409,130291,46557,127861
12204131,TXFH7,49415,130300,46562,127876
12204631,TXFH7,49420,130305,46567,127881
12205131,TXFH7,49432,130330,46563,127874
12205631,TXFH7,49436,130345,46562,127872
12210131,TXFH7,49449,130362,46565,127881
12210631,TXFH7,49458,130385,46566,127882
12211131,TXFH7,49479,130466,46564,127857
12211631,TXFH7,49488,130544,46561,127867
12212131,TXFH7,49510,130597,46560,127846
12212631,TXFH7,49517,130603,46579,127923
12213131,TXFH7,49521,130608,46587,127956
12213631,TXFH7,49521,130626,46583,127946
12214131,TXFH7,49526,130633,46599,127977
12214631,TXFH7,49538,130637,46595,127968
12215131,TXFH7,49554,130661,46586,127956
12215631,TXFH7,49562,130663,46583,127947
12220131,TXFH7,49576,130678,46589,127970
12220631,TXFH7,49576,130684,46604,128011
12221131,TXFH7,49580,130697,46605,128012
12221631,TXFH7,49580,130696,46616,128038
12222131,TXFH7,49585,130704,46625,128048
12222631,TXFH7,49589,130704,46639,128076
12223131,TXFH7,49606,130726,46628,128057
12223631,TXFH7,49609,130758,46635,128065
12224131,TXFH7,49612,130786,46641,128071
12224631,TXFH7,49623,130807,46641,128069
12225131,TXFH7,49632,130817,46640,128053
12225631,TXFH7,49634,130813,46639,128081
12230131,TXFH7,49644,130830,46641,128093
12230631,TXFH7,49651,130847,46644,128096
12231131,TXFH7,49667,130929,46653,128103
12231631,TXFH7,49672,130932,46653,128104
12232131,TXFH7,49687,130963,46649,128095
12232631,TXFH7,49692,130962,46658,128100
12233131,TXFH7,49706,130993,46659,128107
12233631,TXFH7,49721,131025,46653,128099
12234131,TXFH7,49733,131053,46669,128131
12234631,TXFH7,49732,131056,46674,128146
12235131,TXFH7,49752,131336,46681,128153
12235631,TXFH7,49781,131448,46685,128173
12240131,TXFH7,49754,131298,46698,128172
12240631,TXFH7,49747,131074,46713,128190
12241131,TXFH7,49758,131091,46727,128270
12241631,TXFH7,49756,131082,46735,128289
12242131,TXFH7,49804,131154,46720,128253
12242631,TXFH7,49827,131182,46720,128254
12243131,TXFH7,49835,131188,46729,128274
12243631,TXFH7,49843,131201,46725,128265
12244131,TXFH7,49850,131210,46735,128283
12244631,TXFH7,49838,131217,46748,128390
12245131,TXFH7,49856,131257,46760,128369
12245631,TXFH7,49858,131225,46761,128369
12250131,TXFH7,49863,131256,46761,128361
12250631,TXFH7,49869,131274,46768,128381
12251131,TXFH7,49879,131295,46771,128380
12251631,TXFH7,49882,131301,46774,128398
12252131,TXFH7,49876,131287,46812,128458
12252631,TXFH7,49883,131297,46822,128490
12253131,TXFH7,49890,131308,46825,128492
12253631,TXFH7,49897,131320,46831,128503
12254131,TXFH7,49902,131327,46827,128495
12254631,TXFH7,49906,131331,46826,128494
12255131,TXFH7,49913,131342,46828,128497
12255631,TXFH7,49935,131371,46818,128476
12260131,TXFH7,49939,131376,46819,128480
12260631,TXFH7,49943,131380,46821,128483
12261131,TXFH7,49941,131381,46831,128508
12261631,TXFH7,49940,131376,46832,128505
12262131,TXFH7,49938,131374,46838,128520
12262631,TXFH7,49956,131502,46832,128506
12263131,TXFH7,49960,131507,46828,128505
12263631,TXFH7,49966,131508,46827,128494
12264131,TXFH7,49964,131508,46834,128509
12264631,TXFH7,49962,131500,46831,128507
12265131,TXFH7,49955,131487,46841,128526
12265631,TXFH7,49961,131500,46838,128513
12270131,TXFH7,49961,131498,46836,128511
12270631,TXFH7,49991,131546,46828,128488
12271131,TXFH7,49997,131565,46835,128500
12271631,TXFH7,49996,131567,46837,128499
12272131,TXFH7,50002,131580,46840,128500
12272631,TXFH7,50001,131521,46844,128495
12273131,TXFH7,50011,131547,46843,128494
12273631,TXFH7,50015,131549,46833,128481
12274131,TXFH7,50019,131554,46838,128489
12274631,TXFH7,50018,131554,46831,128482
12275131,TXFH7,50039,131616,46825,128465
12275631,TXFH7,50068,131680,46825,128466
12280131,TXFH7,50061,131676,46828,128477
12280631,TXFH7,50069,131714,46836,128515
12281131,TXFH7,50085,131791,46855,128569
12281631,TXFH7,50079,131786,46887,128653
12282131,TXFH7,50095,131816,46872,128614
12282631,TXFH7,50096,131800,46891,128646
12283131,TXFH7,50103,131827,46896,128664
12283631,TXFH7,50105,131825,46907,128635
12284131,TXFH7,50105,131825,46908,128636
12284631,TXFH7,50106,131815,46912,128642
12285131,TXFH7,50114,131858,46914,128643
12285631,TXFH7,50115,131865,46918,128651
12290131,TXFH7,50122,131872,46923,128662
12290631,TXFH7,50128,131921,46919,128657
12291131,TXFH7,50135,131929,46917,128655
12291631,TXFH7,50144,131977,46916,128653
12292131,TXFH7,50139,131974,46911,128651
12292631,TXFH7,50135,131951,46911,128664
12293131,TXFH7,50147,131986,46915,128681
12293631,TXFH7,50152,132003,46916,128702
12294131,TXFH7,50157,132008,46922,128707
12294631,TXFH7,50162,132014,46927,128714
12295131,TXFH7,50180,132063,46927,128718
12295631,TXFH7,50197,132148,46926,128717
12300131,TXFH7,50205,132162,46933,128724
12300631,TXFH7,50233,132226,46940,128735
12301131,TXFH7,50240,132243,46951,128804
12301631,TXFH7,50256,132330,46957,128819
12302131,TXFH7,50258,132337,46964,128902
12302631,TXFH7,50267,132392,46979,128956
12303131,TXFH7,50275,132399,46990,128901
12303631,TXFH7,50281,132419,47027,128983
12304131,TXFH7,50274,132400,47060,129112
12304631,TXFH7,50275,132405,47072,129124
12305131,TXFH7,50284,132416,47086,129142
12305631,TXFH7,50281,132422,47113,129240
12310131,TXFH7,50288,132427,47111,129231
12310631,TXFH7,50296,132448,47108,129222
12311131,TXFH7,50308,132470,47102,129217
12311631,TXFH7,50315,132474,47110,129427
12312131,TXFH7,50338,132519,47104,129411
12312631,TXFH7,50346,132560,47091,129374
12313131,TXFH7,50353,132573,47093,129376
12313631,TXFH7,50354,132595,47098,129385
12314131,TXFH7,50349,132585,47106,129398
12314631,TXFH7,50359,132609,47108,129405
12315131,TXFH7,50369,132628,47096,129380
12315631,TXFH7,50384,132664,47093,129372
12320131,TXFH7,50397,132681,47100,129382
12320631,TXFH7,50403,132829,47105,129396
12321131,TXFH7,50394,132679,47126,129423
12321631,TXFH7,50388,132664,47142,129450
12322131,TXFH7,50395,132671,47147,129454
12322631,TXFH7,50391,132662,47157,129479
12323131,TXFH7,50398,132679,47166,129513
12323631,TXFH7,50401,132682,47173,129526
12324131,TXFH7,50406,132714,47167,129516
12324631,TXFH7,50413,132730,47166,129509
12325131,TXFH7,50414,132732,47166,129509
12325631,TXFH7,50417,132735,47172,129521
12330131,TXFH7,50423,132745,47165,129511
12330631,TXFH7,50429,132753,47165,129511
12331131,TXFH7,50430,132754,47174,129523
12331631,TXFH7,50430,132754,47175,129525
12332131,TXFH7,50438,132762,47170,129517
12332631,TXFH7,50438,132759,47172,129524
12333131,TXFH7,50441,132768,47178,129534
12333631,TXFH7,50445,132774,47181,129537
12334131,TXFH7,50447,132783,47183,129538
12334631,TXFH7,50448,132784,47185,129540
12335131,TXFH7,50456,132795,47185,129540
12335631,TXFH7,50459,132798,47186,129541
12340131,TXFH7,50461,132797,47188,129543
12340631,TXFH7,50463,132799,47195,129606
12341131,TXFH7,50461,132797,47198,129609
12341631,TXFH7,50461,132797,47197,129608
12342131,TXFH7,50473,132812,47192,129603
12342631,TXFH7,50479,132837,47196,129606
12343131,TXFH7,50485,132844,47195,129607
12343631,TXFH7,50474,132792,47209,129625
12344131,TXFH7,50475,132793,47210,129597
12344631,TXFH7,50485,132804,47196,129575
12345631,TXFH7,50504,132837,47193,129573
12350131,TXFH7,50505,132839,47198,129577
12350631,TXFH7,50510,132869,47200,129583
12351131,TXFH7,50524,132894,47204,129590
12351631,TXFH7,50527,132898,47207,129593
12352131,TXFH7,50529,132900,47209,129595
12352631,TXFH7,50530,132901,47213,129607
12353131,TXFH7,50539,132911,47213,129602
12353631,TXFH7,50546,132923,47217,129608
12354131,TXFH7,50536,132910,47230,129628
12354631,TXFH7,50539,132913,47229,129623
12355131,TXFH7,50545,132923,47228,129624
12355631,TXFH7,50545,132923,47233,129634
12360131,TXFH7,50541,132918,47235,129640
12360631,TXFH7,50553,132970,47230,129632
12361131,TXFH7,50569,132970,47232,129633
12361631,TXFH7,50568,132968,47233,129644
12362131,TXFH7,50563,132961,47245,129654
12362631,TXFH7,50566,132966,47252,129662
12363131,TXFH7,50567,132967,47252,129663
12363631,TXFH7,50570,132970,47251,129706
12364131,TXFH7,50571,132971,47248,129702
12364631,TXFH7,50572,132974,47247,129701
12365131,TXFH7,50576,132979,47245,129702
12365631,TXFH7,50576,132980,47245,129683
12370131,TXFH7,50578,132983,47248,129687
12370631,TXFH7,50580,132985,47252,129689
12371131,TXFH7,50582,132987,47251,129687
12371631,TXFH7,50581,132994,47250,129650
12372131,TXFH7,50585,133003,47252,129710
12372631,TXFH7,50588,132998,47254,129711
12373131,TXFH7,50586,132989,47274,129790
12373631,TXFH7,50592,133001,47281,129862
12374131,TXFH7,50616,133051,47271,129830
12374631,TXFH7,50608,133035,47273,129839
12375131,TXFH7,50630,133090,47276,129879
12375631,TXFH7,50643,133141,47280,129884
12380131,TXFH7,50657,133169,47265,129894
12380631,TXFH7,50662,133186,47269,129870
12381131,TXFH7,50682,133289,47277,129874
12381631,TXFH7,50723,133422,47284,129916
12382131,TXFH7,50742,133468,47286,129920
12382631,TXFH7,50722,133366,47316,130017
12383131,TXFH7,50727,133363,47315,130039
12383631,TXFH7,50728,133355,47318,130037
12384131,TXFH7,50732,133354,47328,130052
12384631,TXFH7,50722,133331,47360,130144
12385131,TXFH7,50728,133341,47370,130252
12385631,TXFH7,50752,133423,47357,130226
12390131,TXFH7,50743,133409,47373,130258
12390631,TXFH7,50712,133368,47419,130374
12391131,TXFH7,50730,133389,47434,130413
12391631,TXFH7,50733,133392,47441,130421
12392131,TXFH7,50727,133384,47459,130467
12392631,TXFH7,50734,133399,47469,130470
12393131,TXFH7,50740,133400,47472,130474
12393631,TXFH7,50736,133391,47495,130557
12394131,TXFH7,50748,133400,47500,130593
12394631,TXFH7,50763,133434,47506,130633
12395131,TXFH7,50773,133538,47508,130636
12395631,TXFH7,50776,132722,47508,130628
12400131,TXFH7,50778,132863,47515,130668
12400631,TXFH7,50788,132908,47514,130668
12401131,TXFH7,50795,132912,47524,130694
12401631,TXFH7,50798,132921,47534,130704
12402131,TXFH7,50830,132985,47524,130685
12402631,TXFH7,50840,133004,47524,130684
12403131,TXFH7,50849,133013,47520,130689
12403631,TXFH7,50855,133020,47520,130713
12404131,TXFH7,50856,133047,47528,130730
12404631,TXFH7,50855,133042,47531,130739
12405131,TXFH7,50855,133047,47535,130745
12405631,TXFH7,50863,133054,47532,130714
12410131,TXFH7,50888,133153,47524,130692
12410631,TXFH7,50897,133169,47526,130691
12411131,TXFH7,50900,133182,47526,130692
12411631,TXFH7,50911,133196,47524,130690
12412131,TXFH7,50915,133203,47516,130678
12412631,TXFH7,50931,133277,47519,130680
12413131,TXFH7,50940,133278,47523,130683
12413631,TXFH7,50968,133361,47500,130630
12414131,TXFH7,50973,133362,47509,130643
12414631,TXFH7,50979,133371,47509,130695
12415131,TXFH7,50981,133362,47512,130697
12415631,TXFH7,50967,133331,47542,130778
12420131,TXFH7,50966,133322,47542,130781
12420631,TXFH7,51002,133377,47524,130744
12421131,TXFH7,50997,133375,47532,130750
12421631,TXFH7,51008,133392,47520,130721
12422131,TXFH7,51006,133390,47527,130738
12422631,TXFH7,51015,133391,47518,130703
12423131,TXFH7,51020,133417,47519,130704
12423631,TXFH7,51024,133422,47518,130661
12424131,TXFH7,51026,133424,47517,130639
12424631,TXFH7,51027,133423,47512,130634
12425131,TXFH7,51032,133431,47501,130587
12425631,TXFH7,51037,133438,47493,130577
12430131,TXFH7,51017,133394,47548,130689
12430631,TXFH7,51023,133408,47556,130688
12431131,TXFH7,51023,133394,47561,130680
12431631,TXFH7,51025,133405,47568,130687
12432131,TXFH7,51033,132724,47568,130693
12432631,TXFH7,51037,132729,47572,130699
12433131,TXFH7,51041,132734,47581,130708
12433631,TXFH7,51046,132741,47580,130706
12434131,TXFH7,51049,132744,47581,130710
12434631,TXFH7,51053,132739,47589,130720
12435131,TXFH7,51056,132743,47599,130737
12435631,TXFH7,51046,132724,47606,130739
12440131,TXFH7,51053,132731,47628,130806
12440631,TXFH7,51073,132764,47622,130785
12441131,TXFH7,51079,132771,47619,130782
12441631,TXFH7,51088,132790,47623,130765
12442131,TXFH7,51088,132789,47629,130776
12442631,TXFH7,51086,132789,47633,130781
12443131,TXFH7,51088,132792,47632,130780
12443631,TXFH7,51090,132794,47637,130785
12444131,TXFH7,51091,132795,47633,130780
12444631,TXFH7,51097,132826,47630,130777
12445131,TXFH7,51103,132835,47629,130776
12445631,TXFH7,51119,132862,47631,130778
12450131,TXFH7,51119,132862,47635,130779
12450631,TXFH7,51112,132846,47648,130802
12451131,TXFH7,51105,132834,47676,131109
12451631,TXFH7,51156,132974,47622,130784
12452131,TXFH7,51155,132967,47628,130791
12452631,TXFH7,51165,132980,47629,130792
12453131,TXFH7,51178,133007,47629,130786
12453631,TXFH7,51179,133008,47633,130800
12454131,TXFH7,51167,132982,47643,130819
12454631,TXFH7,51166,132978,47651,130843
12455131,TXFH7,51169,132975,47655,130848
12455631,TXFH7,51165,132968,47670,130878
12460131,TXFH7,51178,132987,47666,130874
12460631,TXFH7,51184,133017,47666,130874
12461131,TXFH7,51186,133019,47666,130874
12461631,TXFH7,51186,133019,47661,130869
12462131,TXFH7,51192,133033,47660,130864
12462631,TXFH7,51192,133049,47662,130876
12463131,TXFH7,51203,133064,47665,130878
12463631,TXFH7,51205,133066,47668,130882
12464131,TXFH7,51205,133064,47667,130833
12464631,TXFH7,51218,133096,47656,130817
12465131,TXFH7,51222,133152,47655,130816
12465631,TXFH7,51241,133222,47649,130805
12470131,TXFH7,51247,133230,47649,130798
12470631,TXFH7,51254,133281,47646,130794
12471131,TXFH7,51269,133318,47641,130784
12471631,TXFH7,51277,133324,47650,130813
12472131,TXFH7,51299,134101,47653,130832
12472631,TXFH7,51309,134116,47658,130841
12473131,TXFH7,51314,134116,47660,130843
12473631,TXFH7,51319,134129,47665,130852
12474131,TXFH7,51332,134144,47667,130853
12474631,TXFH7,51335,134147,47665,130851
12475131,TXFH7,51334,134249,47668,130857
12475631,TXFH7,51340,134265,47677,130878
12480131,TXFH7,51335,134249,47688,130895
12480631,TXFH7,51336,134255,47686,130893
12481131,TXFH7,51336,134248,47686,130887
12481631,TXFH7,51339,134250,47691,130895
12482131,TXFH7,51340,134245,47694,130916
12482631,TXFH7,51343,134251,47696,130914
12483631,TXFH7,51349,134260,47697,130928
12484131,TXFH7,51348,134259,47694,130925
12484631,TXFH7,51348,134259,47698,130932
12485131,TXFH7,51351,134266,47701,130936
12485631,TXFH7,51349,134264,47705,130943
12490131,TXFH7,51352,134267,47705,130943
12490631,TXFH7,51353,134225,47710,130949
12491131,TXFH7,51353,134236,47716,130958
12491631,TXFH7,51360,134251,47718,130960
12492131,TXFH7,51364,134259,47717,130959
12492631,TXFH7,51366,134258,47711,130951
12493131,TXFH7,51370,134264,47713,130953
12493631,TXFH7,51371,134285,47712,130952
12494131,TXFH7,51373,134287,47714,130992
12494631,TXFH7,51373,134287,47717,130996
12495131,TXFH7,51375,134294,47721,131002
12495631,TXFH7,51377,134302,47724,131004
12500131,TXFH7,51389,134525,47723,131006
12500631,TXFH7,51404,134590,47728,131008
12501131,TXFH7,51406,134614,47730,131013
12501631,TXFH7,51408,134615,47729,131012
12502131,TXFH7,51398,134388,47748,130989
12502631,TXFH7,51404,134387,47749,130992
12503131,TXFH7,51407,134419,47755,131006
12503631,TXFH7,51382,134353,47804,131118
12504131,TXFH7,51401,134412,47800,131098
12504631,TXFH7,51410,134349,47803,131100
12505131,TXFH7,51418,134358,47805,131104
12505631,TXFH7,51415,134353,47818,131125
12510131,TXFH7,51415,134355,47807,131096
12510631,TXFH7,51419,134360,47806,131095
12511131,TXFH7,51417,134347,47818,131120
12511631,TXFH7,51433,134377,47822,131122
12512131,TXFH7,51441,134424,47843,131181
12512631,TXFH7,51455,134502,47848,131176
12513131,TXFH7,51464,134510,47843,131158
12513631,TXFH7,51477,134490,47869,131279
12514131,TXFH7,51458,134483,47883,131289
12514631,TXFH7,51460,134455,47886,131293
12515131,TXFH7,51473,134474,47882,131284
12515631,TXFH7,51473,134477,47886,131293
12520131,TXFH7,51474,134483,47885,131288
12520631,TXFH7,51477,134487,47885,131244
12521131,TXFH7,51479,134486,47888,131208
12521631,TXFH7,51479,134487,47889,131218
12522131,TXFH7,51492,134507,47882,131206
12522631,TXFH7,51484,134490,47893,131223
12523131,TXFH7,51483,134490,47897,131230
12523631,TXFH7,51496,134519,47885,131216
12524131,TXFH7,51503,134531,47886,131245
12524631,TXFH7,51514,134571,47888,131241
12525131,TXFH7,51549,134839,47874,131200
12525631,TXFH7,51529,134742,47892,131236
12530131,TXFH7,51551,134915,47887,131223
12530631,TXFH7,51547,134837,47889,131235
12531131,TXFH7,51551,134881,47891,131237
12531631,TXFH7,51561,134913,47884,131219
12532131,TXFH7,51553,134869,47888,131217
12532631,TXFH7,51557,134874,47891,131229
12533131,TXFH7,51563,134972,47896,131243
12533631,TXFH7,51554,134789,47905,131252
12534131,TXFH7,51552,134728,47910,131268
12534631,TXFH7,51532,134698,47940,131333
12535131,TXFH7,51530,134589,47941,131345
12535631,TXFH7,51533,134595,47938,131353
12540131,TXFH7,51538,134601,47937,131351
12540631,TXFH7,51539,134604,47940,131358
12541131,TXFH7,51548,134623,47938,131340
12541631,TXFH7,51546,134616,47950,131357
12542131,TXFH7,51539,134600,47981,131445
12542631,TXFH7,51541,134602,47987,131455
12543131,TXFH7,51539,134601,47991,131461
12543631,TXFH7,51539,134592,47988,131439
12544131,TXFH7,51542,134595,47989,131428
12544631,TXFH7,51546,134626,47995,131426
12545131,TXFH7,51554,134632,47992,131417
12545631,TXFH7,51569,134661,47985,131404
12550131,TXFH7,51574,134665,48004,131430
12550631,TXFH7,51585,134746,47999,131427
12551131,TXFH7,51586,134686,48018,131446
12551631,TXFH7,51594,134693,48018,131445
12552131,TXFH7,51595,134694,48010,131437
12552631,TXFH7,51628,134772,48000,131415
12553131,TXFH7,51628,134763,48002,131415
12553631,TXFH7,51626,134759,48011,131440
12554131,TXFH7,51635,134768,48011,131440
12554631,TXFH7,51643,134775,48014,131442
12555131,TXFH7,51651,134808,48017,131449
12555631,TXFH7,51663,134831,48013,131430
12560131,TXFH7,51673,134848,48014,131423
12560631,TXFH7,51692,134924,48010,131383
12561131,TXFH7,51697,134932,48006,131329
12561631,TXFH7,51717,134966,48005,131332
12562131,TXFH7,51729,134988,48004,131325
12562631,TXFH7,51743,135206,48004,131321
12563131,TXFH7,51750,135696,48008,131327
12563631,TXFH7,51755,135701,48013,131353
12564131,TXFH7,51758,135704,48015,131411
12564631,TXFH7,51771,135723,48023,131440
12565131,TXFH7,51781,135779,48028,131496
12565631,TXFH7,51788,135809,48034,131502
12570131,TXFH7,51802,135834,48034,131516
12570631,TXFH7,51812,135848,48049,131640
12571131,TXFH7,51812,135848,48053,131696
12571631,TXFH7,51819,135862,48054,131692
12572131,TXFH7,51853,135984,48063,131715
12572631,TXFH7,51878,136045,48062,131709
12573131,TXFH7,51885,136001,48061,131705
12573631,TXFH7,51886,136000,48069,131742
12574131,TXFH7,51890,136022,48072,131741
12574631,TXFH7,51896,136036,48082,131817
12575131,TXFH7,51898,136028,48091,131827
12575631,TXFH7,51901,136040,48091,131825
12580131,TXFH7,51903,136048,48090,131825
12580631,TXFH7,51911,136063,48094,131849
12581131,TXFH7,51915,136065,48099,131929
12581631,TXFH7,51916,136068,48103,132070
12582131,TXFH7,51924,136105,48104,132070
12582631,TXFH7,51943,136141,48110,132079
12583131,TXFH7,51950,136176,48110,132075
12583631,TXFH7,51955,136194,48117,132281
12584131,TXFH7,51959,136192,48115,132083
